trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
1940	403	1	0	2	3	6	1	1.0	1	2012	4	28	6	8.0	19	0	0	0	10274	2.203333333	0.659166667	0.194722222	0.0	0.622222222	0.0	0	0.448611111	1.5	1.42	0.0	0.263158
1948	405	0	1	4	3	1	5	0.0	1	2012	4	28	6	15.33333333	68	0	1	1	3056	0.813888889	0.267777778	0.1719444439999999	0.0	0.194166667	0.0	0	0.156111111	0.0	0.55	0.0	0.158363
1951	406	3	1	1	3	6	2	0.0	1	2012	4	28	6	16.33333333	17	1	0	0	380	0.114166667	0.0358333329999999	0.069444444	0.0	0.048055556	0.0	0	0.040555556	0.0	0.1	0.0	0.109589
1977	409	3	0	1	3	6	1	1.0	1	2012	4	28	6	11.0	24	1	1	0	1037	0.264722222	0.067222222	0.0847222219999999	0.0	0.095555556	0.0	0	0.093611111	1.5	0.2	0.0	0.3442139999999999
1981	409	3	4	4	5	6	1	1.0	1	2012	4	28	6	17.66666667	24	1	1	0	4113	1.046666667	0.3858333329999999	0.161388889	0.0	0.4	0.0	0	0.331111111	1.5	0.8	0.0	0.297819
1985	411	2	2	3	5	1	2	0.5	1	2012	4	28	6	17.75	16	1	0	1	9142	2.275833333	0.779166667	0.048055556	0.35	0.108611111	0.109722222	1	0.686111111	2.15	1.77	10.5	0.515789
1995	415	0	2	1	3	2	1	1.0	1	2012	4	28	6	13.0	34	0	1	1	776	0.190277778	0.046388889	0.097222222	0.0	0.0436111109999999	0.0	0	0.048888889	1.5	0.12	0.0	0.176136
2017	418	3	1	3	5	2	1	1.0	1	2012	4	28	6	17.83333333	26	0	0	1	1377	0.355833333	0.176666667	0.073888889	0.0	0.252777778	0.0	0	0.176388889	1.5	0.33	0.0	0.845669
2059	431	1	0	4	3	1	1	1.0	1	2012	4	29	7	10.75	26	0	1	1	26161	6.3155555560000005	1.93	0.283611111	1.083333333	0.193611111	0.316666667	3	1.0975	4.6	7.49	0.0	0.212098
2080	436	2	1	4	5	2	3	0.0	1	2012	4	29	7	19.0	11	0	0	1	2212	0.567777778	0.181111111	0.156388889	0.0	0.209166667	0.0	0	0.138333333	0.0	0.33	0.0	0.170683
2088	436	5	2	4	3	2	5	0.0	1	2012	4	29	7	20.5	7	1	0	1	7723	1.860555556	0.520277778	0.093055556	0.0	0.695277778	0.167777778	1	0.260555556	0.0	1.17	0.0	0.2249469999999999
2122	445	0	8	3	5	6	1	1.0	1	2012	4	30	1	17.83333333	41	0	1	0	2726	0.629444444	0.168611111	0.038611111	0.0	0.2166666669999999	0.0	0	0.163611111	1.5	0.41	0.0	0.358234
2123	445	0	9	3	3	6	1	1.0	1	2012	4	30	1	21.0	41	0	1	0	3409	0.890833333	0.2763888889999999	0.016944444	0.0	0.3	0.133333333	1	0.166944444	3.0	0.57	0.0	0.306156
2132	445	4	1	3	2	6	5	0.0	1	2012	4	30	1	14.66666667	5	1	0	0	6289	1.525555556	0.421388889	0.136388889	0.0	0.419166667	0.15	1	0.3266666669999999	0.0	1.01	0.0	0.5059520000000001
2143	449	1	0	4	1	2	1	1.0	1	2012	4	30	1	9.0	33	0	1	1	2752	0.6677777779999999	0.196944444	0.195555556	0.0	0.238888889	0.0	0	0.255	1.5	0.55	0.0	0.505447
2150	451	0	2	1	2	1	1	1.0	1	2012	4	30	1	14.5	25	1	1	2	1270	0.357777778	0.1016666669999999	0.28	0.0	0.04	0.0	0	0.111944444	1.5	0.3	0.0	0.109181
2157	452	1	1	4	5	1	1	1.0	1	2012	4	30	1	9.833333333	56	1	1	2	1143	0.3483333329999999	0.105	0.169166667	0.0	0.056666667	0.0	0	0.081388889	1.5	0.25	0.0	0.0784983
2162	453	0	1	3	2	1	2	0.0	1	2012	4	30	1	14.75	16	1	0	2	1867	0.4583333329999999	0.117777778	0.2394444439999999	0.0	0.114444444	0.0	0	0.097777778	0.0	0.36	0.0	0.0596591
2183	456	2	0	3	2	1	2	0.0	1	2012	4	30	1	8.5	17	0	0	2	1465	0.420833333	0.1222222219999999	0.091666667	0.0	0.120833333	0.0	0	0.128055556	0.0	0.32	0.0	0.288503
2210	458	2	2	4	3	1	5	0.0	1	2012	4	30	1	17.0	11	1	0	2	1577	0.396666667	0.130833333	0.203055556	0.0	0.097777778	0.0	0	0.123333333	0.0	0.36	0.0	0.191441
2222	462	0	1	3	3	6	5	0.0	1	2012	4	30	1	18.75	71	0	0	0	4105	1.012222222	0.29	0.065555556	0.0	0.562777778	0.063888889	1	0.233055556	0.0	0.74	0.0	0.184744
2229	465	0	0	4	3	1	1	1.0	1	2012	5	1	2	8.0	37	1	1	1	6320	1.493611111	0.490277778	0.222222222	0.0	0.459722222	0.0	0	0.311666667	1.5	1.0	0.0	0.441176
2237	466	0	0	4	3	1	1	1.0	1	2012	5	1	2	10.5	68	1	1	2	2530	0.619722222	0.179722222	0.1447222219999999	0.0	0.15	0.0	0	0.145277778	1.5	0.43	0.0	0.133843
2243	468	1	0	1	1	2	1	1.0	1	2012	5	1	2	8.916666667000001	36	0	1	1	427	0.163333333	0.0711111109999999	0.042222222	0.0	0.036666667	0.0	0	0.058333333	1.5	0.11	0.0	0.0761905
2254	470	1	0	3	4	6	1	1.0	1	2012	5	1	2	8.0	29	1	0	0	8215	1.948888889	0.767777778	0.206666667	0.183333333	0.275	0.1	1	0.6858333329999999	4.4	1.61	10.5	0.753341
2276	476	0	1	4	4	2	1	1.0	1	2012	5	1	2	16.25	33	0	1	1	12315	3.044722222	0.958055556	0.118333333	0.45	0.173888889	0.083333333	1	0.799444444	4.4	1.85	10.5	0.4899239999999999
2281	477	0	1	3	1	1	1	1.0	1	2012	5	1	2	19.33333333	36	1	1	1	9277	2.312222222	0.8452777779999999	0.278611111	0.433333333	0.0	0.1	1	0.653888889	5.0	1.84	0.0	0.5038229999999999
2284	478	0	2	4	3	1	5	0.0	1	2012	5	1	2	15.5	68	0	1	1	3309	0.7938888890000001	0.24	0.329444444	0.0	0.2166666669999999	0.0	0	0.136666667	0.0	0.51	0.0	0.398374
2305	483	0	2	4	3	1	1	1.0	1	2012	5	2	3	8.933333333	56	1	1	2	2258	0.6280555560000001	0.195833333	0.3883333329999999	0.0	0.098055556	0.0	0	0.178611111	1.5	0.52	0.0	0.177294
2307	484	1	0	4	2	1	1	1.0	1	2012	5	2	3	8.75	24	1	1	2	7817	1.830277778	0.516388889	0.053888889	0.0	0.674444444	0.102777778	1	0.489166667	3.0	1.34	0.0	0.53833
2314	486	0	1	4	1	1	1	1.0	1	2012	5	2	3	17.33333333	55	1	1	2	2575	0.693888889	0.187777778	0.287777778	0.0	0.1566666669999999	0.0	0	0.146388889	1.5	0.49	0.0	0.0721063
2319	488	0	3	3	1	1	1	1.0	1	2012	5	2	3	20.5	44	1	1	1	7210	1.663888889	0.4633333329999999	0.1744444439999999	0.0	0.586388889	0.0	0	0.411666667	1.5	1.28	0.0	0.42915
2348	496	0	0	3	1	6	1	1.0	1	2012	5	2	3	14.0	39	1	0	0	11338	2.568333333	0.8666666670000001	0.138888889	0.3833333329999999	0.0	0.2166666669999999	2	0.821666667	5.0	1.91	10.5	0.6119
2355	497	1	1	3	1	1	1	1.0	1	2012	5	2	3	15.5	42	1	0	2	6800	1.638888889	0.547222222	0.308055556	0.3	0.0	0.0	0	0.487222222	2.6	1.29	10.5	0.6727479999999999
2365	500	0	2	4	3	1	5	0.0	1	2012	5	2	3	17.5	76	0	1	1	1135	0.300277778	0.080277778	0.069722222	0.0	0.1075	0.0	0	0.107777778	0.0	0.3	0.0	0.301546
2398	507	0	3	1	2	6	1	1.0	1	2012	5	4	5	15.5	57	1	0	0	970	0.275833333	0.081944444	0.151666667	0.033333333	0.0	0.0	0	0.08	1.5	0.22	0.0	0.0902778
2403	507	3	0	3	2	6	3	0.0	1	2012	5	4	5	12.0	15	1	0	0	1613	0.386666667	0.1191666669999999	0.1675	0.0	0.06	0.0	0	0.121388889	0.0	0.28	0.0	0.279176
2411	508	1	2	4	3	2	1	1.0	1	2012	5	4	5	21.0	20	1	1	1	3452	0.996388889	0.300277778	0.097222222	0.05	0.1625	0.1	1	0.2025	3.0	0.59	0.0	0.211248
2418	509	0	1	4	4	1	1	1.0	1	2012	5	4	5	15.0	50	0	1	1	1902	0.480833333	0.149166667	0.045277778	0.05	0.069444444	0.1794444439999999	1	0.113333333	3.0	0.34	0.0	0.286765
2437	512	0	2	4	3	1	5	0.0	1	2012	5	4	5	14.0	79	1	1	2	2262	0.5875	0.1844444439999999	0.175833333	0.0	0.155277778	0.0	0	0.150277778	0.0	0.5	0.0	0.168207
2480	518	3	3	4	3	2	5	0.0	1	2012	5	4	5	18.25	6	1	0	2	588	0.193333333	0.076111111	0.0586111109999999	0.0	0.039166667	0.0	0	0.0725	0.0	0.13	0.0	0.103448
2507	525	1	0	4	3	1	1	1.0	1	2012	5	5	6	9.666666667	41	1	1	2	2891	0.7588888890000001	0.234166667	0.154444444	0.0	0.170833333	0.083333333	1	0.152222222	3.0	0.5	0.0	0.155109
2512	525	3	0	4	3	1	5	0.0	1	2012	5	5	6	9.666666667	8	1	0	2	2891	0.7588888890000001	0.234166667	0.154444444	0.0	0.170833333	0.083333333	1	0.152222222	0.0	0.5	0.0	0.155109
2530	528	0	0	4	3	1	5	0.0	1	2012	5	5	6	10.5	65	1	1	2	2879	0.639444444	0.168055556	0.211388889	0.0	0.1625	0.0	0	0.145833333	0.0	0.44	0.0	0.28381
2537	530	1	1	1	5	6	4	0.5	1	2012	5	5	6	12.25	26	1	1	0	235	0.131666667	0.073055556	0.121388889	0.0	0.0141666669999999	0.0	0	0.116944444	0.75	0.28	0.0	0.251781
2550	533	0	5	4	5	1	1	1.0	1	2012	5	5	6	16.25	57	0	1	1	421	0.129444444	0.069166667	0.06	0.0	0.041666667	0.0	0	0.068611111	1.5	0.15	0.0	0.097166
2564	535	0	1	4	3	2	1	1.0	1	2012	5	6	7	9.5	47	1	1	2	3054	0.768333333	0.198611111	0.391666667	0.0	0.1794444439999999	0.0	0	0.166666667	1.5	0.45	0.0	0.0716666999999999
2600	547	1	2	4	3	1	1	1.0	1	2012	5	7	1	12.5	43	1	1	1	4130	1.157222222	0.388055556	0.286111111	0.0	0.405555556	0.098055556	1	0.241111111	3.0	0.85	0.0	0.306452
2611	550	0	2	3	3	6	5	0.0	1	2012	5	7	1	16.75	62	1	1	0	8493	1.932222222	0.581388889	0.078055556	0.0	0.7	0.0	0	0.322777778	0.0	1.46	0.0	0.245267
2640	561	0	0	3	3	6	5	0.0	1	2012	5	7	1	13.5	66	0	0	0	4538	1.000833333	0.2575	0.0580555559999999	0.0	0.293055556	0.0	0	0.205	0.0	0.61	0.0	0.268293
2643	561	1	2	3	3	6	1	1.0	1	2012	5	7	1	15.25	52	1	0	0	4510	1.026666667	0.292222222	0.0358333329999999	0.0	0.351666667	0.0	0	0.2463888889999999	1.5	0.64	0.0	0.344983
2647	562	1	1	4	1	2	1	1.0	1	2012	5	7	1	17.25	46	0	1	1	4689	1.148333333	0.326111111	0.081944444	0.083333333	0.145277778	0.1166666669999999	1	0.347222222	3.4	0.8	0.0	0.3248
2650	562	3	0	1	2	2	5	0.0	1	2012	5	7	1	15.0	13	1	0	1	952	0.286388889	0.093611111	0.134722222	0.0	0.063888889	0.0	0	0.068888889	0.0	0.16	0.0	0.0645160999999999
2705	575	1	1	3	3	1	5	0.0	1	2012	5	8	2	16.25	62	1	1	1	7742	1.688333333	0.630555556	0.2344444439999999	0.25	0.0	0.0	0	0.593888889	0.0	1.7	10.5	0.7623949999999999
2729	579	0	2	3	3	6	5	0.0	1	2012	5	8	2	12.33333333	44	0	1	0	1186	0.2975	0.1191666669999999	0.036944444	0.0	0.148333333	0.0	0	0.101944444	0.0	0.27	0.0	0.373297
2732	580	3	0	3	2	1	5	0.0	1	2012	5	8	2	8.0	17	1	0	1	3343	0.796388889	0.266111111	0.349722222	0.1166666669999999	0.0	0.0	0	0.299166667	0.0	0.77	0.0	0.330548
2749	581	2	0	4	2	1	5	0.0	1	2012	5	8	2	8.833333332999999	8	0	0	1	3024	0.817222222	0.3025	0.033333333	0.0	0.5	0.0	0	0.303888889	0.0	0.73	0.0	0.7577699999999999
2764	584	0	1	1	5	6	1	1.0	1	2012	5	8	2	17.5	34	1	1	0	884	0.255555556	0.148611111	0.1694444439999999	0.016666667	0.0	0.0	0	0.164722222	2.4	0.3	10.5	0.477234
2835	596	0	1	3	5	6	1	1.0	1	2012	5	9	3	9.083333333	40	1	0	0	480	0.1397222219999999	0.040833333	0.088888889	0.0	0.026111111	0.0	0	0.0536111109999999	1.5	0.12	0.0	0.492228
2840	597	0	3	4	3	1	1	1.0	1	2012	5	9	3	9.166666667	49	1	1	2	6761	1.777777778	0.635833333	0.286666667	0.183333333	0.1	0.1	1	0.418055556	3.79	1.26	0.0	0.2956809999999999
2849	597	0	16	4	3	1	1	1.0	1	2012	5	9	3	21.08333333	49	1	1	2	1447	0.369444444	0.135555556	0.125833333	0.0	0.0625	0.0	0	0.075833333	1.5	0.24	0.0	0.161172
2864	599	1	1	4	1	2	1	1.0	1	2012	5	9	3	16.66666667	56	1	0	1	1797	0.468611111	0.146111111	0.045	0.0	0.1747222219999999	0.0	0	0.123888889	1.5	0.29	0.0	0.257848
2877	600	2	1	3	2	1	2	0.0	1	2012	5	9	3	15.33333333	16	1	0	2	5183	1.188333333	0.371111111	0.194444444	0.1166666669999999	0.0	0.0	0	0.399444444	0.75	1.02	0.0	0.477747
2881	600	4	0	4	2	1	5	0.0	1	2012	5	9	3	8.416666667000001	5	1	0	2	590	0.1775	0.0625	0.077222222	0.0	0.075	0.0	0	0.056111111	0.0	0.15	0.0	0.173267
2888	603	0	0	1	3	2	5	0.0	1	2012	5	9	3	12.5	63	1	1	1	1198	0.355277778	0.114722222	0.106111111	0.0	0.094444444	0.0	0	0.124722222	0.0	0.28	0.0	0.256125
2900	606	1	1	3	1	6	1	1.0	1	2012	5	9	3	20.0	26	0	0	0	5112	1.163055556	0.417222222	0.213055556	0.15	0.0	0.066666667	1	0.409722222	2.4	0.93	0.0	0.6020340000000001
2910	608	2	1	1	3	6	4	0.5	1	2012	5	9	3	19.0	18	0	0	0	743	0.176666667	0.073333333	0.048333333	0.0	0.076111111	0.0	0	0.070833333	0.75	0.14	0.0	0.3725489999999999
2917	610	1	1	4	1	1	1	1.0	1	2012	5	9	3	5.25	53	0	1	2	1464	0.406111111	0.181666667	0.201111111	0.0	0.066666667	0.0	0	0.095833333	1.5	0.31	0.0	0.2057969999999999
2948	616	1	0	3	1	6	1	1.0	1	2012	5	10	4	7.25	25	0	1	0	11285	2.7275	0.849722222	0.258055556	0.6	0.0	0.066666667	1	0.857222222	3.5	2.03	10.5	0.686325
2961	619	3	0	3	1	6	1	1.0	1	2012	5	10	4	16.0	30	1	0	0	3187	0.7061111109999999	0.1825	0.129444444	0.033333333	0.1	0.1	1	0.143333333	3.2	0.43	0.0	0.45155
2967	621	1	0	4	1	1	1	1.0	1	2012	5	10	4	5.0	53	0	1	2	7531	1.775555556	0.4675	0.388611111	0.0	0.3494444439999999	0.183333333	1	0.275	3.0	1.12	0.0	0.0393939
3002	628	0	1	3	1	2	1	1.0	1	2012	5	10	4	18.75	45	1	1	1	2874	0.6908333329999999	0.281666667	0.14	0.0	0.346388889	0.0	0	0.260833333	1.5	0.49	0.0	0.735889
3021	631	0	2	4	5	1	5	0.0	1	2012	5	11	5	9.0	44	1	1	1	3952	0.899444444	0.296666667	0.271666667	0.066666667	0.0	0.0	0	0.2491666669999999	0.0	0.81	0.0	0.538462
3034	631	1	2	3	3	1	5	0.0	1	2012	5	11	5	13.25	46	0	1	1	1306	0.306388889	0.151944444	0.115277778	0.0	0.075	0.0	0	0.161111111	0.0	0.41	0.0	0.167241
3074	636	1	1	4	5	2	4	0.0	1	2012	5	11	5	11.25	79	1	1	1	9326	2.105555556	0.605	0.478888889	0.25	0.0	0.0	0	0.361111111	1.6	1.44	0.0	0.136154
3086	640	0	0	4	3	1	5	0.0	1	2012	5	11	5	9.75	73	1	1	1	1003	0.256111111	0.1025	0.146944444	0.0	0.040833333	0.0	0	0.118333333	0.0	0.29	0.0	0.157277
3097	640	2	1	1	4	1	1	1.0	1	2012	5	11	5	16.0	39	0	1	1	1206	0.3458333329999999	0.1175	0.145833333	0.0	0.085	0.0	0	0.112222222	1.5	0.29	0.0	0.138614
3105	643	0	0	3	1	6	1	1.0	1	2012	5	11	5	17.5	30	0	0	0	17896	4.240833333	1.397222222	0.352222222	0.316666667	0.0	0.1166666669999999	1	0.987222222	5.5	2.91	10.5	0.570062
3145	653	0	1	4	3	1	1	1.0	1	2012	5	12	6	15.33333333	48	1	1	2	570	0.161944444	0.046666667	0.1	0.0	0.041944444	0.0	0	0.049722222	1.5	0.14	0.0	0.122905
3154	655	0	1	4	5	5	1	1.0	1	2012	5	12	6	16.08333333	52	1	1	1	711	0.1744444439999999	0.066111111	0.065277778	0.0	0.075	0.0	0	0.066111111	1.5	0.19	0.0	0.466387
3158	657	0	0	1	3	1	1	1.0	1	2012	5	12	6	12.0	48	0	1	2	959	0.243888889	0.093611111	0.070277778	0.0	0.055833333	0.0	0	0.09	1.5	0.25	0.0	0.404321
3160	657	0	3	1	3	1	1	1.0	1	2012	5	12	6	15.83333333	48	0	1	2	869	0.251111111	0.081111111	0.0433333329999999	0.0	0.0625	0.0	0	0.078055556	1.5	0.22	0.0	0.0533808
3176	661	2	3	3	5	1	1	1.0	1	2012	5	12	6	16.5	19	1	0	1	2933	0.728888889	0.233611111	0.109722222	0.083333333	0.0	0.0	0	0.276111111	1.5	0.92	0.0	0.435614
3177	661	2	4	1	3	1	1	1.0	1	2012	5	12	6	17.33333333	19	1	0	1	647	0.151666667	0.115833333	0.080277778	0.0	0.038333333	0.0	0	0.1325	1.5	0.33	0.0	0.280922
3180	661	3	4	1	3	1	3	0.0	1	2012	5	12	6	17.33333333	14	1	0	1	647	0.151666667	0.115833333	0.080277778	0.0	0.038333333	0.0	0	0.1325	0.0	0.33	0.0	0.280922
3190	666	0	0	3	3	6	1	1.0	1	2012	5	13	7	12.5	37	1	0	0	1662	0.417222222	0.1775	0.141944444	0.0	0.081111111	0.0	0	0.1125	1.5	0.28	0.0	0.0444444
3197	667	0	1	4	3	1	1	1.0	1	2012	5	13	7	19.66666667	44	1	1	1	897	0.223333333	0.0625	0.1016666669999999	0.0	0.066388889	0.0	0	0.0711111109999999	1.5	0.18	0.0	0.160156
3228	672	0	3	4	3	1	1	1.0	1	2012	5	13	7	22.0	58	0	1	2	4378	1.006666667	0.316388889	0.206388889	0.0	0.205277778	0.0	0	0.230833333	1.5	0.72	0.0	0.323706
3286	683	2	3	1	5	1	1	1.0	1	2012	5	14	1	15.16666667	23	1	1	1	317	0.0875	0.065	0.046666667	0.0	0.059722222	0.0	0	0.091388889	1.5	0.19	10.5	0.492401
3288	683	3	4	3	1	2	1	1.0	1	2012	5	14	1	17.5	21	1	0	1	15838	3.689166667	1.089166667	0.25	0.466666667	0.0	0.15	1	1.034722222	6.4	2.34	10.5	0.6834899999999999
3345	693	2	0	3	2	1	3	0.0	1	2012	5	15	2	7.333333333	12	0	0	1	6724	1.6002777780000002	0.425277778	0.2872222219999999	0.15	0.0	0.0	0	0.315833333	0.85	1.1	0.0	0.3219
3347	694	0	0	1	2	1	1	1.0	1	2012	5	15	2	12.0	19	0	0	1	1571	0.759166667	0.319444444	0.3358333329999999	0.366666667	0.0	0.066666667	1	0.642777778	1.5	1.26	0.0	0.1166809999999999
3358	695	3	0	3	2	2	1	0.0	1	2012	5	15	2	8.0	19	0	0	1	4729	1.213611111	0.323333333	0.105833333	0.0	0.526666667	0.083333333	1	0.308611111	0.0	0.74	0.0	0.251125
3369	697	2	0	3	2	1	1	1.0	1	2012	5	15	2	9.0	26	1	0	1	30357	6.905833333	2.227777778	0.2191666669999999	0.983333333	0.148055556	0.35	3	1.227777778	7.7	4.96	0.0	0.570814
3389	702	1	3	3	3	1	1	1.0	1	2012	5	15	2	16.0	22	1	1	1	11775	2.850277778	0.868611111	0.091388889	0.316666667	0.320833333	0.133333333	1	0.754166667	3.9	2.19	0.0	0.5683239999999999
3402	705	1	0	1	1	6	1	1.0	1	2012	5	15	2	9.0	29	0	0	0	392	0.109166667	0.029166667	0.031111111	0.0	0.047777778	0.0	0	0.076388889	1.5	0.14	0.0	0.287273
3409	707	0	5	4	5	6	1	1.0	1	2012	5	15	2	18.5	57	1	1	0	630	0.1475	0.1022222219999999	0.026111111	0.0	0.062222222	0.0	0	0.065833333	1.5	0.12	0.0	0.6202529999999999
3428	709	2	1	3	5	2	5	0.0	1	2012	5	16	3	8.85	9	0	0	2	16148	3.698055556	1.287777778	0.1005555559999999	0.5	0.053055556	0.283333333	2	1.030277778	0.0	2.3	0.0	0.657859
3436	712	0	1	3	3	6	5	0.0	1	2012	5	16	3	13.5	80	1	0	0	5366	2.550555556	0.773055556	0.214166667	0.416666667	0.2666666669999999	0.283333333	3	0.6788888890000001	0.0	2.46	0.0	0.353519
3439	714	0	0	4	1	1	1	1.0	1	2012	5	16	3	9.5	24	0	1	2	3188	1.146388889	0.486944444	0.134166667	0.066666667	0.185	0.1	1	0.308888889	3.0	1.12	0.0	0.296763
3442	715	0	1	3	3	6	1	1.0	1	2012	5	16	3	16.16666667	46	0	0	0	1964	0.493333333	0.1525	0.2663888889999999	0.0	0.091666667	0.0	0	0.1625	1.5	0.39	0.0	0.283761
3449	717	0	3	3	1	1	1	1.0	1	2012	5	16	3	16.75	34	1	0	1	8044	1.928055556	0.676666667	0.2641666669999999	0.366666667	0.177777778	0.105555556	1	0.588888889	3.9	1.52	10.5	0.68066
3455	718	0	3	3	5	6	1	1.0	1	2012	5	16	3	12.16666667	27	1	1	0	3476	0.7625	0.218055556	0.079722222	0.0	0.288055556	0.0	0	0.168333333	1.5	0.46	10.5	0.679868
3470	723	0	3	3	3	1	5	0.0	1	2012	5	16	3	15.5	78	1	1	2	4529	1.104166667	0.418055556	0.145277778	0.3833333329999999	0.0	0.083333333	1	0.431944444	0.0	1.04	0.0	0.697749
3471	724	0	0	3	2	6	1	1.0	1	2012	5	17	4	12.0	21	0	0	0	8435	2.029166667	0.665555556	0.152777778	0.133333333	0.286666667	0.1	1	0.519444444	3.0	1.41	0.0	0.443316
3475	726	1	0	3	1	1	1	1.0	1	2012	5	17	4	8.25	56	1	1	1	12297	3.043611111	0.897222222	0.384444444	0.65	0.0	0.083333333	1	0.7886111109999999	6.4	2.31	0.0	0.6650229999999999
3483	727	1	3	4	3	1	1	1.0	1	2012	5	17	4	19.5	56	0	1	2	4909	1.218333333	0.396944444	0.203055556	0.0	0.353611111	0.0	0	0.295833333	1.5	0.96	0.0	0.141784
3504	733	2	0	3	4	1	1	1.0	1	2012	5	17	4	8.25	27	0	1	1	3966	0.994444444	0.318333333	0.039166667	0.0	0.412777778	0.091388889	1	0.2847222219999999	3.0	0.8	0.0	0.657561
3534	741	0	1	4	3	6	5	0.0	1	2012	5	17	4	21.0	68	1	0	0	6584	1.586388889	0.411388889	0.232777778	0.0	0.5166666670000001	0.0	0	0.362222222	0.0	0.98	0.0	0.509969
3536	742	1	1	2	1	6	1	1.0	1	2012	5	17	4	18.5	30	1	1	0	3082	0.791111111	0.234166667	0.2044444439999999	0.183333333	0.0	0.0	0	0.306666667	2.9	0.61	0.0	0.716486
3543	745	1	1	1	1	6	1	1.0	1	2012	5	17	4	18.0	30	1	1	0	1965	0.470277778	0.129444444	0.220277778	0.0	0.095555556	0.0	0	0.146666667	1.5	0.41	0.0	0.475379
3546	746	0	2	4	4	1	4	1.0	1	2012	5	18	5	14.0	21	1	0	1	11400	2.9425	0.890277778	0.295	0.0	0.918888889	0.3	2	0.531388889	4.5	1.99	0.0	0.318348
3548	747	0	1	4	2	1	1	1.0	1	2012	5	18	5	8.666666667000001	31	1	0	1	676	0.277777778	0.091944444	0.1397222219999999	0.0	0.050833333	0.0	0	0.075277778	1.5	0.21	0.0	0.0553506
3569	748	0	6	4	3	1	1	1.0	1	2012	5	18	5	20.0	52	0	1	2	1503	0.3883333329999999	0.108611111	0.2397222219999999	0.0	0.044444444	0.0	0	0.057222222	1.5	0.24	0.0	0.121359
3570	748	0	7	4	3	1	1	1.0	1	2012	5	18	5	20.41666667	52	0	1	2	2778	0.612777778	0.165	0.151944444	0.0	0.1397222219999999	0.0	0	0.1222222219999999	1.5	0.4	0.0	0.188636
3573	748	1	0	3	1	1	1	1.0	1	2012	5	18	5	7.5	52	1	1	2	11266	2.707777778	0.990833333	0.274722222	0.6	0.0	0.25	2	0.760833333	2.9	2.42	0.0	0.510405
3576	748	1	3	4	5	1	1	1.0	1	2012	5	18	5	19.6	52	1	1	2	1510	0.425277778	0.139444444	0.148888889	0.0	0.097222222	0.0	0	0.1005555559999999	1.5	0.31	0.0	0.2569059999999999
3602	753	1	1	3	5	1	3	0.0	1	2012	5	18	5	15.0	15	0	0	2	4569	1.110833333	0.321111111	0.187222222	0.0	0.3	0.0	0	0.260277778	0.0	0.84	0.0	0.1910349999999999
3655	762	2	0	3	2	2	1	1.0	1	2012	5	18	5	15.5	21	0	1	1	7295	1.831111111	0.548888889	0.111388889	0.0	0.7555555559999999	0.068611111	1	0.548055556	3.0	1.22	10.5	0.60669
3657	762	3	1	3	2	2	3	0.0	1	2012	5	18	5	15.5	15	1	0	1	4222	1.108333333	0.3725	0.085	0.0	0.596944444	0.0	0	0.292222222	0.0	0.66	0.0	0.214829
3667	765	0	3	4	3	1	1	1.0	1	2012	5	18	5	16.11666667	51	0	1	1	1471	0.381111111	0.165	0.014722222	0.0	0.229166667	0.0	0	0.1411111109999999	1.5	0.36	0.0	0.4448819999999999
3679	767	1	0	4	3	1	1	1.0	1	2012	5	19	6	20.0	60	0	1	2	1571	0.402222222	0.1155555559999999	0.095555556	0.0	0.086944444	0.0	0	0.097777778	1.5	0.28	0.0	0.247159
3695	769	2	0	4	3	1	5	0.0	1	2012	5	19	6	12.25	10	0	0	2	1039	0.331944444	0.090277778	0.105555556	0.0	0.09	0.0	0	0.064444444	0.0	0.22	0.0	0.142241
3712	773	1	1	1	3	1	1	1.0	1	2012	5	19	6	0.833333333	38	0	0	1	712	0.193055556	0.068888889	0.0897222219999999	0.0	0.023055556	0.0	0	0.081666667	1.5	0.2	0.0	0.00680272
3720	774	2	3	4	3	1	5	0.0	1	2012	5	19	6	15.25	7	0	0	1	1458	0.416111111	0.128333333	0.248055556	0.0	0.066111111	0.0	0	0.115	0.0	0.31	0.0	0.0434783
3721	775	0	0	4	3	1	1	1.0	1	2012	5	19	6	13.0	48	1	1	1	742	0.226944444	0.074722222	0.150277778	0.0	0.025	0.0	0	0.0580555559999999	1.5	0.18	0.0	0.0191388
3726	775	2	1	1	3	2	1	1.0	1	2012	5	19	6	17.83333333	21	0	0	1	742	0.2263888889999999	0.068055556	0.079444444	0.0	0.146666667	0.0	0	0.0461111109999999	1.5	0.13	0.0	0.0481928
3730	777	0	0	4	3	2	1	1.0	1	2012	5	19	6	7.0	49	0	1	1	9197	2.13	0.635277778	0.107777778	0.0	0.5175	0.088333333	1	0.377222222	3.0	1.29	0.0	0.21944
3821	790	0	1	4	3	1	1	0.0	1	2012	5	20	7	14.5	35	1	0	1	3974	0.942777778	0.32	0.151388889	0.166666667	0.0	0.1	1	0.312777778	2.1	0.79	0.0	0.330373
